price,metascore,Racing,RPG,Strategy,Free to Play,Adventure,Action,Casual,Simulation,Massively Multiplayer,Indie,Early Access,Sports,year
11.99,53,0,1,0,0,0,1,0,0,0,1,0,0,2016
39.99,78,0,0,1,0,0,0,0,1,0,0,0,0,2016
14.99,74,0,1,0,0,1,1,0,0,0,1,0,0,2016
14.99,63,0,0,1,0,1,0,0,0,0,1,0,0,2016
9.99,67,0,1,1,0,1,1,0,0,0,1,0,0,2016
14.99,83,0,0,0,0,1,0,0,1,0,1,0,0,2016
39.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2016
19.99,68,0,0,0,0,0,1,0,0,0,1,0,0,2016
29.99,90,0,0,0,0,0,0,0,0,0,1,0,0,2016
19.99,75,0,0,1,0,0,1,0,0,0,0,0,0,2016
19.99,83,0,0,0,0,1,0,0,0,0,0,0,0,2016
0.0,87,0,1,1,1,1,0,0,0,0,0,0,0,2016
5.99,50,0,0,0,0,0,1,0,0,0,1,0,0,2016
19.99,82,0,1,1,0,0,0,0,0,0,1,0,0,2016
20.99,84,0,1,0,0,0,0,0,0,0,0,0,0,2016
14.99,79,0,0,0,0,1,0,0,0,0,1,0,0,2016
19.99,76,0,0,0,0,1,0,1,0,0,1,0,0,2016
14.99,69,0,1,0,0,1,1,0,0,0,1,0,0,2016
59.99,89,0,0,0,0,0,1,0,0,0,0,0,0,2016
14.99,74,0,1,0,0,1,1,0,0,0,1,0,0,2016
9.99,80,0,0,1,0,0,1,0,0,0,1,0,0,2016
9.99,57,0,0,0,0,1,1,0,0,0,1,0,0,2016
14.99,84,0,0,0,0,1,1,0,0,0,1,0,0,2016
5.99,80,0,0,0,0,1,0,0,0,0,1,0,0,2016
19.99,77,0,1,1,0,0,0,0,0,0,0,0,0,2016
14.99,74,0,0,0,0,1,1,0,0,0,1,0,0,2016
14.99,77,0,0,0,0,1,0,0,0,0,1,0,0,2016
9.99,85,0,0,0,0,1,0,0,0,0,0,0,0,2016
12.99,74,0,0,0,0,0,1,0,0,0,1,0,0,2016
14.99,59,0,0,0,0,1,0,1,0,0,1,0,0,2016
14.99,86,0,0,0,0,1,0,0,0,0,0,0,0,2016
39.99,76,0,0,1,0,0,0,0,1,0,0,0,0,2016
19.99,92,0,0,1,0,0,0,0,1,0,1,0,1,2016
14.99,62,0,1,0,0,1,0,0,0,0,1,0,0,2016
49.99,74,0,0,0,0,0,0,0,1,0,0,0,1,2016
19.99,78,0,0,0,0,0,1,0,0,0,1,0,0,2016
14.99,75,0,0,1,0,0,0,0,0,0,1,0,0,2016
19.99,61,0,0,1,0,1,1,0,1,0,1,0,0,2016
14.99,54,0,0,0,0,0,1,0,0,0,0,0,0,2016
14.99,89,0,1,0,0,0,0,0,1,0,1,0,0,2016
49.99,74,0,0,0,0,1,1,0,0,0,0,0,0,2016
14.99,75,0,1,0,0,1,0,0,0,0,1,0,0,2016
19.99,76,0,0,0,0,1,0,0,0,0,1,0,0,2016
12.99,48,0,0,0,0,0,1,0,0,0,1,0,0,2016
19.99,57,0,0,0,0,1,0,0,0,0,1,0,0,2016
24.99,83,0,1,0,0,1,1,0,0,0,1,0,0,2016
19.99,74,0,0,0,0,1,0,0,0,0,0,0,0,2016
4.99,72,0,0,0,0,0,1,0,0,0,1,0,0,2016
14.99,78,1,0,0,0,0,1,0,0,0,1,0,0,2016
4.99,83,0,0,0,0,0,1,0,0,0,1,0,0,2016
12.99,72,0,0,1,0,0,0,0,1,0,0,0,0,2016
14.99,81,0,0,1,0,0,0,0,1,0,0,0,0,2004
14.99,80,0,0,1,0,0,0,0,1,0,0,0,0,2005
59.99,57,0,0,0,0,0,1,0,0,0,0,0,0,2016
19.99,76,0,0,0,0,0,0,0,1,0,1,0,0,2016
19.99,81,0,0,0,0,1,0,0,0,0,1,0,0,2016
59.99,88,0,0,1,0,0,0,0,0,0,0,0,0,2016
14.99,69,0,0,0,0,1,1,0,0,0,1,0,0,2016
1.99,65,0,0,0,0,1,0,0,0,0,1,0,0,2016
6.99,67,0,0,0,0,0,0,0,0,0,1,0,0,2016
9.99,83,0,1,0,0,0,1,0,0,0,1,0,0,2016
9.99,74,0,0,1,0,0,0,0,0,0,0,0,0,2004
9.99,71,0,0,0,0,1,0,0,0,0,1,0,0,2016
14.99,78,0,1,0,0,1,1,0,0,0,1,0,0,2016
9.99,51,0,1,0,0,1,1,1,0,0,1,0,0,2016
14.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2016
9.99,63,0,0,0,0,0,0,0,1,0,1,0,0,2016
9.99,73,0,0,1,0,0,0,0,0,0,0,0,0,2004
14.99,62,0,0,0,0,1,1,0,0,0,1,0,0,2016
6.99,65,0,0,0,0,0,1,0,0,0,1,0,0,2016
14.99,54,0,0,0,0,1,1,0,0,0,0,0,0,2016
4.99,59,0,0,0,0,0,1,0,0,0,1,0,0,2016
9.99,76,0,0,0,0,1,1,0,0,0,1,0,0,2016
7.99,81,0,0,0,0,0,1,0,0,0,1,0,0,2016
14.99,73,0,0,0,0,1,1,0,0,0,1,0,0,2016
24.99,84,0,1,1,0,0,0,0,0,0,1,0,0,2016
14.99,77,0,1,0,0,0,0,0,0,0,1,0,0,2016
6.99,85,0,0,0,0,0,0,0,1,0,0,0,0,1998
9.99,49,0,0,0,0,1,0,1,0,0,1,0,0,2015
4.99,86,0,0,0,0,0,0,0,0,0,1,0,0,2016
8.99,74,0,0,0,0,0,1,0,0,0,1,0,0,2016
0.0,65,0,0,0,1,0,0,0,0,1,0,0,0,2010
12.99,67,0,0,0,0,0,0,0,1,0,1,0,0,2015
4.99,86,0,0,1,0,0,0,0,0,0,0,0,0,1997
14.99,77,0,0,0,0,1,0,0,0,0,1,0,0,2015
14.99,72,0,1,0,0,0,0,0,0,0,1,0,0,2015
14.99,66,0,1,0,0,1,0,0,0,0,1,0,0,2015
0.0,63,0,1,0,1,0,1,0,0,1,0,0,0,2015
11.99,74,0,0,0,0,1,1,0,0,0,0,0,0,2015
11.99,88,0,1,0,0,0,1,0,0,0,1,0,0,2015
19.99,83,0,0,0,0,0,1,0,0,0,0,0,0,2015
2.99,77,0,1,1,0,0,0,0,0,0,0,0,0,1996
4.99,65,0,0,1,0,0,0,0,1,0,0,0,0,2004
4.99,77,0,0,0,0,1,0,0,1,0,1,0,0,2015
49.99,83,0,0,0,0,1,0,1,0,0,0,0,0,2015
9.99,74,0,0,0,0,0,1,0,0,0,1,0,0,2015
19.99,73,0,1,1,0,0,0,0,0,0,1,0,0,2015
19.99,73,0,1,1,0,1,0,0,0,0,1,0,0,2015
39.99,74,0,0,0,0,1,1,0,0,0,0,0,0,2015
19.99,86,0,0,0,0,0,1,0,0,0,0,0,0,2015
9.99,72,0,0,1,0,0,0,0,0,0,0,0,0,2003
29.99,84,0,1,0,0,0,0,0,0,0,0,0,0,2015
9.99,77,0,0,1,0,0,0,0,1,0,1,0,0,2015
19.99,69,0,0,0,0,0,1,0,0,0,1,0,0,2015
6.99,63,0,0,1,0,0,1,1,0,0,1,0,0,2015
9.99,62,0,0,0,0,1,0,0,0,0,1,0,0,2015
9.99,89,0,1,0,0,0,0,0,0,0,0,0,0,1997
8.99,71,0,0,0,0,0,0,0,0,0,1,0,0,2015
4.99,69,0,0,0,0,0,0,0,0,0,1,0,0,2015
19.99,78,0,0,0,0,0,1,0,0,0,1,0,0,2015
12.99,76,0,1,0,0,1,1,0,0,0,1,0,0,2015
29.99,80,0,1,0,0,0,0,0,0,0,0,0,0,2015
29.99,79,0,0,0,0,0,1,0,0,0,1,0,0,2015
9.99,85,0,1,1,0,0,0,0,0,0,1,0,0,2015
9.99,85,0,1,0,0,1,1,0,0,0,0,0,0,2015
4.99,76,0,0,0,0,1,0,1,0,0,1,0,0,2015
14.99,57,0,0,0,0,1,0,0,0,0,1,0,0,2015
19.99,74,0,1,1,0,0,1,0,1,0,1,0,0,2015
12.99,66,0,0,1,0,0,0,0,1,0,1,0,0,2015
9.99,78,0,0,0,0,0,0,1,0,0,1,0,0,2015
19.99,70,0,0,1,0,0,0,0,1,0,1,0,0,2015
29.99,81,0,1,0,0,0,0,0,0,0,1,0,0,2015
12.99,54,0,0,0,0,0,1,0,0,0,1,0,0,2015
9.99,83,0,0,1,0,0,1,0,0,0,1,0,0,2015
39.99,65,1,0,0,0,0,0,0,0,0,0,0,0,2015
29.99,79,0,0,1,0,0,0,0,0,0,0,0,0,2015
14.99,63,0,1,0,0,1,1,1,1,0,1,0,0,2015
6.99,82,0,0,0,0,0,1,0,0,0,1,0,0,2015
14.99,58,0,0,0,0,1,0,0,0,0,0,0,0,2015
9.99,68,0,0,0,0,0,1,0,0,0,1,0,0,2015
17.99,66,0,0,1,0,0,0,0,0,0,1,0,0,2015
19.99,63,0,0,1,0,0,0,0,1,0,0,0,0,2015
12.99,76,0,0,1,0,0,0,0,0,0,1,0,0,2015
12.99,60,0,0,0,0,0,1,0,0,0,1,0,0,2015
12.99,65,0,0,0,0,1,1,0,0,0,1,0,0,2015
9.99,84,0,0,1,0,1,0,0,0,0,1,0,0,2015
24.99,79,0,1,0,0,1,0,0,0,0,1,0,0,2015
9.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2015
19.99,76,0,0,1,0,0,0,0,0,0,0,0,1,2015
12.99,75,0,0,0,0,1,1,1,0,0,1,0,0,2015
19.99,67,0,0,1,0,0,1,0,0,0,1,0,0,2015
14.99,80,0,0,0,0,0,1,0,1,0,1,0,0,2015
8.99,59,0,0,0,0,1,1,0,0,0,1,0,0,2015
14.99,72,0,0,1,0,0,1,0,0,0,1,0,0,2015
4.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2015
29.99,71,0,0,1,0,0,0,0,0,0,0,0,0,2015
12.99,69,0,0,0,0,1,0,0,0,0,1,0,0,2015
19.99,80,0,0,1,0,0,0,0,1,0,0,0,1,2015
11.99,80,0,1,0,0,1,1,0,0,0,1,0,0,2015
6.99,59,0,0,1,0,0,0,1,1,0,0,0,0,2004
6.99,60,0,0,1,0,0,1,0,0,0,0,0,0,2004
6.99,58,0,0,1,0,0,0,1,1,0,0,0,0,2004
19.99,75,0,1,1,0,1,0,0,0,0,1,0,0,2015
19.99,79,0,0,0,0,1,0,0,0,0,0,0,0,2015
29.99,75,0,0,1,0,0,1,0,0,0,1,0,0,2015
19.99,80,0,1,0,0,0,0,0,0,0,0,0,0,2015
14.99,85,0,0,0,0,0,1,0,0,0,0,0,0,2015
8.99,68,0,0,1,0,1,1,0,0,0,1,0,0,2015
12.89,64,0,0,1,0,0,1,0,0,0,1,0,0,2015
9.99,74,0,0,1,0,0,0,0,1,0,0,0,0,2015
19.99,81,0,1,1,0,1,0,0,0,0,1,0,0,2015
16.99,36,0,0,0,0,0,1,0,0,0,1,0,0,2015
11.99,68,0,0,0,0,0,0,0,0,0,1,0,0,2015
19.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2015
14.99,60,0,0,0,0,1,0,0,0,0,1,0,0,2015
8.99,59,0,0,0,0,1,0,0,0,0,1,0,0,2015
9.99,68,0,0,1,0,0,1,1,0,0,1,0,0,2015
19.99,64,0,1,0,0,1,1,0,0,0,0,0,0,2015
14.99,70,0,1,0,0,0,1,0,0,0,1,0,0,2015
6.99,76,0,0,0,0,0,1,0,0,0,1,0,0,2015
19.99,58,0,1,0,0,1,1,0,0,0,1,0,0,2015
4.99,73,0,0,0,0,1,0,0,0,0,0,0,0,2015
24.99,72,0,0,0,0,1,1,0,0,0,0,0,0,2015
9.99,85,0,0,0,0,0,1,0,0,0,1,0,0,2015
14.99,82,0,0,0,0,1,1,0,0,0,1,0,0,2015
9.99,74,0,0,0,0,1,0,0,0,0,1,0,0,2015
14.99,72,0,1,0,0,0,0,0,0,0,1,0,0,2015
7.99,78,0,0,0,0,1,0,0,0,0,1,0,0,2015
9.99,76,0,0,0,0,1,1,0,0,0,1,0,0,2015
19.99,64,0,0,1,0,0,0,0,0,0,0,0,0,2015
1.99,76,0,0,0,0,0,1,1,0,0,1,0,0,2015
19.99,79,0,0,1,0,1,1,0,1,0,1,0,0,2015
19.99,74,0,1,1,0,0,1,0,0,0,1,0,0,2015
14.99,61,0,0,0,0,1,1,0,0,0,1,0,0,2015
4.99,86,0,0,1,0,0,0,0,0,0,0,0,0,2000
4.99,80,0,0,1,0,0,0,0,0,0,0,0,0,2004
12.99,70,0,0,0,0,0,1,0,0,0,1,0,0,2015
4.99,83,0,0,0,0,1,0,1,0,0,1,0,0,2015
19.99,71,0,1,1,0,1,0,0,0,0,1,0,0,2015
24.99,57,0,0,0,0,0,1,0,1,0,1,0,0,2015
19.99,65,0,0,1,0,0,0,0,1,0,1,0,0,2015
9.99,85,0,0,0,0,0,1,0,0,0,1,0,0,2015
5.99,86,0,0,0,0,1,0,0,1,0,1,0,0,2015
19.99,64,0,0,0,0,1,0,0,0,0,1,0,0,2015
12.99,60,0,0,0,0,1,0,0,0,0,1,0,0,2015
14.99,72,0,0,0,0,1,1,0,0,0,1,0,0,2015
19.99,69,0,0,1,0,1,0,0,1,0,0,0,0,2015
14.99,75,0,0,1,0,0,0,0,1,0,1,0,0,2015
12.99,82,1,0,0,0,0,1,0,0,0,1,0,0,2015
19.99,75,0,1,0,0,1,0,0,0,0,0,0,0,2015
9.99,59,0,0,0,0,1,0,0,0,0,1,0,0,2015
4.99,64,0,0,0,0,0,1,0,0,0,0,0,0,2015
14.99,69,0,0,0,0,1,1,0,0,0,0,0,0,2015
14.99,76,0,0,0,0,0,0,0,0,0,1,0,0,2015
14.99,61,0,0,0,0,1,1,0,0,0,1,0,0,2015
19.99,66,0,0,0,0,1,0,1,1,0,1,0,0,2015
1.0,77,0,0,1,0,0,0,0,0,0,1,0,0,2015
12.99,75,0,0,0,0,1,1,0,0,0,1,0,0,2015
19.99,80,0,0,0,0,1,1,0,0,0,1,0,0,2015
19.99,82,0,0,1,0,0,1,0,0,0,1,0,0,2015
11.99,72,0,0,0,0,1,1,0,0,0,1,0,0,2015
9.99,57,0,0,0,0,1,0,0,0,0,1,0,0,2015
14.99,73,0,0,0,0,1,1,0,0,0,1,0,0,2015
9.99,67,0,1,0,0,1,0,1,0,0,1,0,0,2015
7.99,61,0,0,0,0,0,0,0,0,0,1,0,0,2015
9.99,68,0,0,0,0,1,0,1,0,0,0,0,0,1997
5.99,83,0,0,0,0,0,1,0,1,0,0,0,0,2001
19.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2015
19.99,86,0,0,0,0,1,1,0,0,0,1,1,0,2015
14.99,74,0,0,1,0,0,0,0,1,0,0,0,0,2015
0.0,72,0,0,1,1,0,1,0,0,1,0,0,0,2015
9.99,58,0,1,0,0,0,1,0,0,0,1,0,0,2015
9.99,74,0,0,0,0,0,1,0,0,0,1,0,0,2015
0.0,81,0,0,1,1,0,0,0,1,0,0,0,0,2015
14.99,75,0,1,1,0,0,0,0,0,0,1,0,0,2015
39.99,88,0,0,0,0,0,0,0,1,0,1,0,0,2015
19.99,54,0,0,0,0,1,1,0,0,0,1,0,0,2015
24.99,70,0,0,1,0,0,1,0,0,0,1,0,0,2015
9.99,61,0,0,0,0,1,0,0,0,0,1,0,0,2015
9.99,67,0,0,0,0,1,1,0,0,0,1,0,0,2015
9.99,71,1,0,0,0,0,0,0,1,0,0,0,0,2006
39.99,96,0,0,0,0,1,1,0,0,0,0,0,0,2015
19.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2015
19.99,80,0,1,1,0,0,0,0,0,0,0,0,0,2015
9.99,64,0,0,0,0,1,0,1,0,0,1,0,0,2015
29.99,70,0,0,1,0,0,0,0,0,0,1,0,0,2015
12.99,60,0,0,0,0,1,1,0,1,0,1,0,0,2015
14.99,59,0,1,1,0,0,1,0,1,0,1,0,0,2015
14.99,74,0,0,0,0,1,1,0,0,0,1,0,0,2015
9.99,49,0,0,0,0,1,1,0,1,0,0,0,0,2015
29.99,89,0,1,0,0,0,0,0,0,0,0,0,0,2015
24.99,52,0,1,1,0,0,0,0,0,0,0,0,0,2015
14.99,71,0,0,0,0,1,0,1,1,0,1,0,0,2015
4.99,77,0,0,0,0,1,0,0,0,0,1,0,0,2015
5.99,64,0,0,0,0,0,1,0,0,0,0,0,0,2015
14.99,45,0,0,1,0,1,1,0,0,0,1,0,0,2015
9.99,55,0,0,0,0,1,1,0,0,0,1,0,0,2015
19.99,74,0,0,0,0,1,1,0,0,0,0,0,0,2015
29.99,85,0,0,1,0,0,0,0,1,0,0,0,0,2015
9.99,68,0,0,0,0,0,0,0,0,0,1,0,0,2015
11.99,72,0,0,0,0,1,0,1,0,0,1,0,0,2015
9.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2015
29.99,70,0,0,1,0,0,0,0,1,0,0,0,0,2015
44.99,72,0,0,0,0,0,1,0,0,0,0,0,0,2015
7.99,68,0,0,0,0,0,1,0,1,0,1,0,0,2015
19.99,63,0,0,0,0,1,0,0,0,0,1,0,0,2015
14.99,69,0,0,0,0,1,1,0,0,0,1,0,0,2015
14.99,59,0,0,0,0,0,0,0,0,0,1,0,0,2015
8.99,82,0,0,0,0,1,1,0,0,0,1,0,0,2015
7.99,70,0,0,1,0,0,0,0,0,0,1,0,0,2015
19.99,73,1,0,0,0,1,0,0,0,0,0,0,0,2006
14.99,58,0,0,1,0,0,0,0,0,0,1,0,0,2015
24.99,79,0,0,1,0,0,0,0,0,0,1,0,1,2015
29.99,80,0,0,0,0,1,0,0,0,0,0,0,0,2015
9.99,60,0,0,0,0,1,0,0,0,0,1,0,0,2015
17.99,71,0,0,1,0,1,1,0,1,0,1,0,0,2015
44.99,80,0,0,1,0,0,0,0,0,0,0,0,0,2015
0.0,77,0,0,0,1,0,1,0,0,0,0,0,0,2015
9.99,70,1,0,0,0,0,1,0,0,0,1,0,0,2015
19.99,77,0,1,1,0,1,1,0,0,0,1,0,0,2015
9.99,76,0,1,0,0,1,1,0,0,0,1,0,0,2015
9.99,47,0,0,0,0,0,0,0,1,0,0,0,0,2015
5.99,56,0,0,0,0,1,0,0,0,0,1,0,0,2015
29.99,72,0,1,1,0,0,0,0,0,0,0,0,0,2015
4.99,32,0,0,0,0,0,1,0,0,0,0,0,0,2015
14.99,65,0,1,1,0,0,0,0,0,0,0,0,0,2015
14.99,75,0,0,0,0,0,0,0,0,0,1,0,0,2015
39.99,87,0,1,0,0,0,1,0,0,0,0,0,0,2015
14.99,84,0,0,0,0,1,0,0,0,0,0,0,0,2015
12.0,85,0,0,0,0,0,1,1,0,0,1,0,0,2015
11.99,64,0,0,0,0,0,1,0,0,0,0,0,0,2015
14.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2015
19.99,74,0,1,1,0,1,0,0,0,0,1,0,0,2015
14.99,66,0,1,0,0,0,0,0,0,0,0,0,0,2015
6.99,65,0,0,1,0,0,0,0,0,0,1,0,0,2015
14.99,55,0,1,1,0,0,0,0,0,0,0,0,0,2015
9.99,75,0,0,0,0,1,1,1,0,0,1,0,0,2014
39.99,85,0,0,0,0,1,1,0,0,0,1,0,0,2014
12.99,61,0,0,0,0,0,1,0,0,0,1,0,0,2014
7.99,68,0,0,0,0,1,0,0,0,0,0,0,0,2007
19.99,73,0,0,0,0,1,1,0,0,0,0,0,0,2014
19.99,70,0,1,1,0,0,0,0,0,0,1,0,0,2014
9.99,76,0,1,0,0,0,0,0,0,0,1,0,0,2014
29.99,71,1,0,0,0,0,1,0,0,1,0,0,0,2014
14.99,70,0,0,0,0,1,0,0,0,0,1,0,0,2014
5.99,62,0,0,0,0,1,0,0,0,0,1,0,0,2014
0.0,53,0,1,0,1,0,1,0,0,0,1,0,0,2014
39.99,68,0,0,1,0,0,0,0,0,0,0,0,0,2014
9.99,68,0,1,0,0,1,1,1,0,0,1,0,0,2014
24.99,83,0,0,1,0,0,0,0,0,0,0,0,0,2014
19.99,83,0,0,0,0,1,0,0,1,0,1,0,0,2014
19.99,71,0,1,0,0,0,0,0,0,0,0,0,0,2014
9.99,69,0,0,1,0,0,0,0,1,0,0,0,1,2014
39.99,74,0,1,0,0,0,0,0,0,0,1,0,0,2014
19.99,69,0,0,0,0,0,1,1,0,0,1,0,0,2014
19.99,83,0,1,0,0,0,0,0,0,1,0,0,0,2013
7.99,62,0,0,0,0,0,0,0,0,0,1,0,0,2014
14.99,71,0,0,0,0,0,1,0,0,0,1,0,0,2014
19.99,80,0,1,1,0,1,0,0,0,0,0,0,0,2014
3.99,77,0,0,0,0,1,0,0,0,0,1,0,0,2014
29.99,73,0,1,0,0,0,1,0,0,0,0,0,0,2014
6.99,82,0,0,0,0,0,0,0,1,0,0,0,0,2000
4.99,32,0,1,0,0,1,1,0,0,0,1,0,0,2014
29.99,62,0,0,1,0,0,0,0,1,0,0,0,0,2014
59.99,78,0,0,0,0,0,1,0,0,0,0,0,0,2014
19.99,65,0,0,0,0,0,1,0,0,0,1,0,0,2014
11.99,79,0,1,1,0,1,0,0,0,0,1,0,0,2014
19.99,68,0,0,0,0,0,1,0,0,0,1,0,0,2014
39.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2014
14.99,75,0,1,0,0,0,1,0,0,0,1,0,0,2014
19.99,83,0,0,1,0,0,1,0,1,0,1,0,0,2014
7.99,70,0,0,0,0,0,0,1,0,0,1,0,0,2014
14.99,61,0,0,0,0,0,1,0,1,0,0,0,0,2014
9.99,78,0,0,0,0,0,1,0,0,0,1,0,0,2014
19.99,74,0,0,0,0,1,0,0,0,0,0,0,0,2014
14.99,80,0,1,1,0,0,0,0,1,0,0,0,0,2014
39.99,75,0,1,0,0,0,1,0,0,0,0,0,0,2014
39.99,81,0,0,0,0,0,1,0,0,0,0,0,0,2014
19.99,73,0,0,0,0,1,1,0,0,0,0,0,0,2011
14.99,74,0,0,0,0,1,0,0,0,0,1,0,0,2014
9.99,68,0,0,0,0,1,0,0,0,0,1,0,0,2014
19.99,61,0,0,0,0,0,1,0,0,0,0,0,0,2014
19.99,79,1,0,0,0,0,1,0,0,0,0,0,0,2010
19.99,57,0,0,0,0,1,1,0,0,0,0,0,0,2010
19.99,63,0,0,0,0,1,1,0,0,0,0,0,0,2010
9.99,59,0,0,0,0,1,1,0,0,0,0,0,0,2014
14.99,75,0,0,0,0,1,1,0,0,0,1,0,0,2014
9.99,82,0,0,0,0,1,0,0,0,0,1,0,0,2014
19.99,82,0,0,0,0,1,0,0,0,0,1,0,0,2014
5.99,58,0,0,0,0,1,1,0,0,0,1,0,0,2014
34.99,70,0,1,0,0,0,1,0,1,0,0,0,0,2014
14.99,68,0,0,0,0,1,1,0,0,0,1,0,0,2014
9.99,83,0,0,0,0,1,1,0,0,0,1,0,0,2014
14.99,57,0,0,0,0,1,0,0,0,0,1,0,0,2014
9.99,68,0,0,1,0,0,0,0,0,0,1,0,0,2014
14.99,87,0,1,1,0,1,0,0,0,0,1,0,0,2014
19.99,71,0,0,0,0,1,0,0,0,0,1,0,0,2014
39.99,78,0,0,1,0,0,0,0,0,0,0,0,0,2014
39.99,71,0,0,1,0,0,0,0,1,0,0,0,0,2014
9.99,68,0,1,0,0,0,0,0,0,0,1,0,0,2014
19.99,67,0,0,0,0,0,0,1,1,0,1,0,0,2014
9.99,68,0,0,0,0,0,0,1,1,0,1,0,0,2014
13.37,73,0,0,0,0,1,0,1,0,0,1,0,0,2014
9.99,82,0,0,1,0,0,0,0,1,0,0,0,0,2002
13.99,82,0,0,0,0,0,1,0,0,0,1,0,1,2014
9.99,70,0,1,1,0,0,0,0,0,0,1,0,0,2014
14.99,76,0,0,0,0,1,0,1,0,0,0,0,0,2012
14.99,65,0,1,0,0,0,0,0,0,0,0,0,0,2014
4.99,78,0,0,0,0,0,0,0,1,0,1,0,0,2014
5.99,62,0,0,1,0,0,0,0,0,0,1,0,1,2014
12.99,73,0,1,1,0,0,0,0,0,0,0,0,0,2014
4.99,63,0,1,0,0,0,1,0,0,0,1,0,0,2005
5.99,57,0,0,0,0,0,1,1,0,0,1,0,0,2014
9.99,68,0,0,0,0,0,0,1,1,0,0,0,1,2014
15.0,64,0,0,0,0,1,0,0,0,0,1,0,0,2014
19.99,58,0,0,0,0,1,1,0,0,0,1,0,0,2014
5.99,61,0,0,0,0,0,1,0,0,0,1,0,0,2014
14.99,65,0,1,0,0,1,0,0,0,0,1,0,0,2014
9.99,64,0,0,0,0,1,0,0,0,0,1,0,0,2014
12.99,68,0,1,0,0,0,1,0,0,0,1,0,0,2014
0.0,39,0,0,0,1,1,0,0,0,0,1,0,0,2014
12.99,78,0,0,0,0,0,0,0,0,0,1,0,1,2014
11.99,85,0,0,1,0,0,0,0,0,0,0,0,0,2014
14.99,78,0,0,1,0,0,1,0,0,0,1,0,0,2014
4.99,82,0,0,0,0,1,1,0,0,0,0,0,0,1998
4.99,72,0,0,0,0,1,1,0,0,0,0,0,0,1998
12.99,49,0,0,1,0,1,1,0,0,0,1,0,0,2014
9.99,63,0,1,0,0,1,0,0,0,0,1,0,0,2014
14.99,69,0,0,0,0,1,1,0,0,0,1,0,0,2014
6.99,41,0,0,0,0,1,0,1,0,0,1,0,0,2014
19.99,75,0,0,0,0,1,0,0,0,0,0,0,0,2008
4.99,83,0,0,0,0,1,1,0,0,0,1,0,0,2014
9.99,64,0,0,0,0,1,0,0,0,0,1,0,0,2014
2.99,41,0,0,0,0,0,0,0,0,0,1,0,0,2014
4.99,50,0,0,1,0,0,0,0,1,0,0,0,0,2003
6.99,43,0,0,1,0,0,0,0,0,0,1,0,0,2014
6.99,61,0,0,0,0,0,1,0,0,0,0,0,0,2004
4.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2004
9.99,66,0,0,1,0,0,0,1,1,0,0,0,0,2014
3.99,70,0,0,0,0,0,1,0,1,0,0,0,0,2001
24.99,85,0,0,0,0,1,1,0,0,0,1,0,0,2014
39.99,78,1,0,0,0,0,0,0,0,0,0,0,1,2014
13.99,68,0,1,0,0,0,1,0,0,0,1,0,0,2014
14.99,67,1,0,0,0,1,0,0,1,0,0,0,0,2014
14.99,73,0,0,1,0,0,0,0,0,0,1,0,0,2014
14.99,77,0,1,0,0,1,1,0,0,0,1,0,0,2014
19.99,72,1,0,1,0,0,0,0,1,0,0,0,1,2014
19.99,89,0,0,1,0,0,0,0,1,0,0,0,0,2014
4.99,66,0,0,0,0,0,1,0,0,0,1,0,0,2014
9.99,71,0,0,0,0,1,0,0,0,0,1,0,0,2008
4.99,70,0,0,0,0,0,1,1,0,0,0,0,0,2014
9.99,91,0,0,0,0,0,1,0,0,0,0,0,0,2014
9.99,85,0,0,0,0,0,1,0,0,0,1,0,0,2014
29.99,68,0,0,1,0,0,0,0,1,0,0,0,0,2013
9.99,83,0,0,0,0,0,0,0,0,0,1,0,0,2014
19.99,86,0,0,0,0,0,1,0,0,0,1,0,0,2014
4.99,77,0,0,0,0,1,0,0,0,0,0,0,0,2003
9.99,62,0,0,0,0,0,0,0,1,0,0,0,0,2006
29.99,59,0,1,0,0,1,1,0,0,0,0,0,0,2014
7.99,61,0,0,0,0,0,0,0,1,0,1,0,0,2007
14.99,80,0,0,0,0,1,1,0,0,0,1,0,0,2014
0.0,64,0,1,0,1,0,1,0,0,1,0,0,0,2014
16.99,66,0,0,0,0,1,1,0,0,0,1,0,0,2017
59.99,81,0,0,1,0,0,0,0,1,0,0,0,0,2014
11.99,83,0,0,0,0,1,1,0,0,0,1,0,0,2014
29.99,77,0,0,0,0,1,1,0,0,0,0,0,0,2014
15.99,68,0,1,0,0,0,0,0,0,0,0,0,0,2014
9.99,69,0,0,1,0,0,0,0,1,0,0,0,0,2014
12.99,73,0,0,0,0,1,0,1,0,0,1,0,0,2014
19.99,81,0,0,0,0,0,1,0,0,0,0,0,0,2014
19.99,83,0,1,0,0,0,1,0,0,0,1,0,0,2014
9.99,79,0,0,0,0,1,0,0,0,0,1,0,0,2014
